# File Name: BOOKS_CHECK.txt
# File Size: 266577      
# File Date: 02/11/2024 19:14:13
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2024
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	Genesis	Exodus	Leviticus	Numbers	Deuteronomy	Joshua	Judges	Ruth	1-Samuel	2-Samuel	1-Kings	2-Kings	1-Chronicles	2-Chronicles	Ezra	Nehemiah	Esther	Job	Psalms	Proverbs	Ecclesiastes	Song-of-Solomon	Isaiah	Jeremiah	Lamentations	Ezekiel	Daniel	Hosea	Joel	Amos	Obadiah	Jonah	Micah	Nahum	Habakkuk	Zephaniah	Haggai	Zechariah	Malachi	Matthew	Mark	Luke	John	Acts	Romans	1-Corinthians	2-Corinthians	Galatians	Ephesians	Philippians	Colossians	1-Thessalonians	2-Thessalonians	1-Timothy	2-Timothy	Titus	Philemon	Hebrews	James	1-Peter	2-Peter	1-John	2-John	3-John	Jude	Revelation
Holy-Bible---Portuguese---Almeida-NewOrthography	Gênesis	Êxodo	Levítico	Números	Deuteronômio	Josué	Juízes	Rute	1 Samuel	2 Samuel	1 Reis	2 Reis	1 Crônicas	2 Crônicas	Esdras	Neemias	Ester	Jó	Salmos	Provérbios	Eclesiastes	Cantares de Salomâo	Isaías	Jeremias	Lamentações de Jeremias	Ezequiel	Daniel	Oséias	Joel	Amós	Obadias	Jonas	Miquéias	Naum	Habacuque	Sofonias	Ageu	Zacarias	Malaquias	Mateus	Marcos	Lucas	João	Atos	Romanos	1 Coríntios	2 Coríntios	Gálatas	Efésios	Filipenses	Colossenses	1 Tessalonicenses	2 Tessalonicenses	1 Timóteo	2 Timóteo	Tito	Filemón	Hebreus	Tiago	1 Pedro	2 Pedro	1 João	2 João	3 João	Judas	Apocalipse
Holy-Bible---Portuguese---Biblia-Livre	Gênesis	Êxodo	Levítico	Números	Deuteronômio	Josué	Juízes	Rute	1 Samuel	2 Samuel	1 Reis	2 Reis	1 Crônicas	2 Crônicas	Esdras	Neemias	Ester	Jó	Salmos	Provérbios	Eclesiastes	Cantares de Salomâo	Isaías	Jeremias	Lamentações de Jeremias	Ezequiel	Daniel	Oséias	Joel	Amós	Obadias	Jonas	Miquéias	Naum	Habacuque	Sofonias	Ageu	Zacarias	Malaquias	Mateus	Marcos	Lucas	João	Atos	Romanos	1 Coríntios	2 Coríntios	Gálatas	Efésios	Filipenses	Colossenses	1 Tessalonicenses	2 Tessalonicenses	1 Timóteo	2 Timóteo	Tito	Filemón	Hebreus	Tiago	1 Pedro	2 Pedro	1 João	2 João	3 João	Judas	Apocalipse
Holy-Bible---Portuguese---Free-for-All	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Mateus	Marcos	Lucas	João	Atos	Romanos	1 Coríntios	2 Coríntios	Gálatas	Efésios	Filipenses	Colossenses	1 Tessalonicenses	2 Tessalonicenses	1 Timóteo	2 Timóteo	Tito	Filemón	Hebreus	Tiago	1 Pedro	2 Pedro	1 João	2 João	3 João	Judas	Apocalipse
Holy-Bible---Portuguese---Portuguese-Trans-Trans	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Mateus	Marcos	Lucas	João	Atos	Romanos	1 Coríntios	2 Coríntios	Gálatas	Efésios	Filipenses	Colossenses	1 Tessalonicenses	2 Tessalonicenses	1 Timóteo	2 Timóteo	Tito	Filemón	Hebreus	Tiago	1 Pedro	2 Pedro	1 João	2 João	3 João	Judas	Apocalipse
Holy-Bible---Romanian---Bayash-Luke	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Luka	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
Holy-Bible---Romanian---Cyrillic	Ӂенеза	Екзодул	Левитикул	Нумерь	Деутерономул	Иосуа	Жудекэторий	Рут	1 Самуел	2 Самуел	1 Ымпэрацилор	2 Ымпэрацилор	1 Кроничь	2 Кроничь	Езра	Неемия	Естера	Йов	Псалмул	Провербеле	Еклезиастул	Кынтаря кынтэрилор	Исая	Иеремия	Плынӂериле	Езекиел	Даниел	Осея	Иоел	Амос	ОБАДИЯ	ИОНА	МИКА	НАУМ	ХАБАКУК	ЦЕФАНИЯ	ХАГАЙ	ЗАХАРИЯ	МАЛЕАХИ	Матей	Марку	Лука	Иоан	Фаптеле	Романь	1 Коринтень	2 Коринтень	Галатень	Ефесень	Филипень	Колосень	1 Тесалоничень	2 Тесалоничень	1 Тимотей	2 Тимотей	Тит	Филимон	Еврей	Иаков	1 Петру	2 Петру	1 Иоан	2 Иоан	3 Иоан	Иуда	Апокалипса
Holy-Bible---Romanian---Free-Bible	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Matei	Marcu	Luca	Ioan	Faptele	Romani	1 Corinteni	2 Corinteni	Galateni	Efeseni	Filipeni	Coloseni	1 Tesaloniceni	2 Tesaloniceni	1 Timotei	2 Timotei	Titus	Filimon	Evrei	Iacov	1 Petru	2 Petru	1 Ioan	2 Ioan	3 Ioan	Iuda	Apocalipsa
Holy-Bible---Romanian---Ludari-Luke	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Luka	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
Holy-Bible---Romani---Eastern-Vlakh	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Руфь	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Иона	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Лукастар	NULL	Рындоря	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
Holy-Bible---Romani-Vlax---Arli-Luke	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Luka	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
Holy-Bible---Romani-Vlax---Chergash-Luke	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Luka	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
Holy-Bible---Romani-Vlax---Gurbet-Luke	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Luka	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
Holy-Bible---Romani-Vlax---Servi-Bible	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Руфь	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Иона	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Лукастар	NULL	Рындоря	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
Holy-Bible---Rote-Dela---Rote-Dela-Bible	Dud'uit Fefeu' a	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Mateos	Markus	Lukas	Yohanis	Ded'enu' ra Dud'uin	Roma	1 Korintus	2 Korintus	Galatia	Efesus	Filipi	Kolose	1 Tesalonika	2 Tesalonika	1 Timotius	2 Timotius	Titus	Filemon	Ibrani	Yakobis	1 Petrus	2 Petrus	1 Yohanis	2 Yohanis	3 Yohanis	Yudas	Rae-fafo' Mata Feu'
Holy-Bible---Russian---Russian-Synodal-Translation	Бытие	Исход	Левит	Числа	Второзаконие	Иисус Навин	Книга Судей	Руфь	1-я Царств	2-я Царств	3-я Царств	4-я Царств	1-я Паралипоменон	2-я Паралипоменон	Ездра	Неемия	Есфирь	Иов	Псалтирь	Притчи	Екклесиаст	Песни Песней	Исаия	Иеремия	Плач Иеремии	Иезекииль	Даниил	Осия	Иоиль	Амос	Авдия	Иона	Михей	Наум	Аввакум	Софония	Аггей	Захария	Малахия	От Матфея	От Марка	От Луки	От Иоанна	Деяния	К Римлянам	1-е Коринфянам	2-е Коринфянам	К Галатам	К Ефесянам	К Филиппийцам	К Колоссянам	1-е Фессалоникийцам	2-е Фессалоникийцам	1-е Тимофею	2-е Тимофею	К Титу	К Филимону	К Евреям	Иакова	1-e Петра	2-e Петра	1-e Иоанна	2-e Иоанна	3-e Иоанна	Иуда	Откровение
Holy-Bible---Safwa---Safwa-Bible	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Mathayo	Maluko	Luka	Yohana	Imbombo zya Atume	Walumi	1 Abhakorintho	2 Abhakorintho	Abhagalatia	Abhaefeso	Abhafilipi	Awakolosai	1 Abhathesalonike	2 Abhathesalonike	1 U Timotheo	2 U Timotheo	UTito	Filemoni	Bhaebrania	Yakobo	1 OPetro	2 OPetro	1 Yohani	2 Yohana	3 Yohana	Yuda	Oufunuo
Holy-Bible---Sanskrit---Assamese-Script	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	মথিঃ	মাৰ্কঃ	লূকঃ	যোহনঃ	প্ৰেৰিতাঃ	ৰোমিণঃ	১ কৰিন্থিনঃ	২ কৰিন্থিনঃ	গালাতিনঃ	ইফিষিণঃ	ফিলিপিনঃ	কলসিনঃ	১ থিষলনীকিনঃ	২ থিষলনীকিনঃ	১ তীমথিযঃ	২ তীমথিযঃ	তীতঃ	ফিলোমোনঃ	ইব্ৰিণঃ	যাকূবঃ	১ পিতৰঃ	২ পিতৰঃ	১ যোহনঃ	২ যোহনঃ	৩ যোহনঃ	যিহূদাঃ	প্ৰকাশিতং
Holy-Bible---Sanskrit---Bengali-Script	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	মথিঃ	মার্কঃ	লূকঃ	যোহনঃ	প্রেরিতাঃ	রোমিণঃ	১ করিন্থিনঃ	২ করিন্থিনঃ	গালাতিনঃ	ইফিষিণঃ	ফিলিপিনঃ	কলসিনঃ	১ থিষলনীকিনঃ	২ থিষলনীকিনঃ	১ তীমথিযঃ	২ তীমথিযঃ	তীতঃ	ফিলোমোনঃ	ইব্রিণঃ	যাকূবঃ	১ পিতরঃ	২ পিতরঃ	১ যোহনঃ	২ যোহনঃ	৩ যোহনঃ	যিহূদাঃ	প্রকাশিতং
Holy-Bible---Sanskrit---Burmese-Script	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	မထိး	မာရ္ကး	လူကး	ယောဟနး	ပြေရိတား	ရောမိဏး	၁ ကရိန္ထိနး	၂ ကရိန္ထိနး	ဂါလာတိနး	ဣဖိၐိဏး	ဖိလိပိနး	ကလသိနး	၁ ထိၐလနီကိနး	၂ ထိၐလနီကိနး	၁ တီမထိယး	၂ တီမထိယး	တီတး	ဖိလောမောနး	ဣဗြိဏး	ယာကူဗး	၁ ပိတရး	၂ ပိတရး	၁ ယောဟနး	၂ ယောဟနး	၃ ယောဟနး	ယိဟူဒါး	ပြကာၑိတံ
Holy-Bible---Sanskrit---Cologne-Script	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	mathiH	mArkaH	lUkaH	yOhanaH	prEritAH	rOmiNaH	1 karinthinaH	2 karinthinaH	gAlAtinaH	iphiSiNaH	philipinaH	kalasinaH	1 thiSalanIkinaH	2 thiSalanIkinaH	1 tImathiyaH	2 tImathiyaH	tItaH	philOmOnaH	ibriNaH	yAkUbaH	1 pitaraH	2 pitaraH	1 yOhanaH	2 yOhanaH	3 yOhanaH	yihUdAH	prakAzitaM
Holy-Bible---Sanskrit---Devanagari-Script	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	मथिः	मार्कः	लूकः	योहनः	प्रेरिताः	रोमिणः	१ करिन्थिनः	२ करिन्थिनः	गालातिनः	इफिषिणः	फिलिपिनः	कलसिनः	१ थिषलनीकिनः	२ थिषलनीकिनः	१ तीमथियः	२ तीमथियः	तीतः	फिलोमोनः	इब्रिणः	याकूबः	१ पितरः	२ पितरः	१ योहनः	२ योहनः	३ योहनः	यिहूदाः	प्रकाशितं
Holy-Bible---Sanskrit---Gujarati-Script	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	મથિઃ	માર્કઃ	લૂકઃ	યોહનઃ	પ્રેરિતાઃ	રોમિણઃ	૧ કરિન્થિનઃ	૨ કરિન્થિનઃ	ગાલાતિનઃ	ઇફિષિણઃ	ફિલિપિનઃ	કલસિનઃ	૧ થિષલનીકિનઃ	૨ થિષલનીકિનઃ	૧ તીમથિયઃ	૨ તીમથિયઃ	તીતઃ	ફિલોમોનઃ	ઇબ્રિણઃ	યાકૂબઃ	૧ પિતરઃ	૨ પિતરઃ	૧ યોહનઃ	૨ યોહનઃ	૩ યોહનઃ	યિહૂદાઃ	પ્રકાશિતં
Holy-Bible---Sanskrit---Harvard-Kyoto-Script	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	mathiH	mArkaH	lUkaH	yohanaH	preritAH	romiNaH	1 karinthinaH	2 karinthinaH	gAlAtinaH	iphiSiNaH	philipinaH	kalasinaH	1 thiSalanIkinaH	2 thiSalanIkinaH	1 tImathiyaH	2 tImathiyaH	tItaH	philomonaH	ibriNaH	yAkUbaH	1 pitaraH	2 pitaraH	1 yohanaH	2 yohanaH	3 yohanaH	yihUdAH	prakAzitaM
Holy-Bible---Sanskrit---IAST-Script	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	mathiḥ	mārkaḥ	lūkaḥ	yohanaḥ	preritāḥ	romiṇaḥ	1 karinthinaḥ	2 karinthinaḥ	gālātinaḥ	iphiṣiṇaḥ	philipinaḥ	kalasinaḥ	1 thiṣalanīkinaḥ	2 thiṣalanīkinaḥ	1 tīmathiyaḥ	2 tīmathiyaḥ	tītaḥ	philomonaḥ	ibriṇaḥ	yākūbaḥ	1 pitaraḥ	2 pitaraḥ	1 yohanaḥ	2 yohanaḥ	3 yohanaḥ	yihūdāḥ	prakāśitaṁ
Holy-Bible---Sanskrit---ISO-Script	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	mathiḥ	mārkaḥ	lūkaḥ	yōhanaḥ	prēritāḥ	rōmiṇaḥ	1 karinthinaḥ	2 karinthinaḥ	gālātinaḥ	iphiṣiṇaḥ	philipinaḥ	kalasinaḥ	1 thiṣalanīkinaḥ	2 thiṣalanīkinaḥ	1 tīmathiyaḥ	2 tīmathiyaḥ	tītaḥ	philōmōnaḥ	ibriṇaḥ	yākūbaḥ	1 pitaraḥ	2 pitaraḥ	1 yōhanaḥ	2 yōhanaḥ	3 yōhanaḥ	yihūdāḥ	prakāśitaṁ
Holy-Bible---Sanskrit---ITRANS-Script	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	mathiH	mArkaH	lUkaH	yohanaH	preritAH	romiNaH	1 karinthinaH	2 karinthinaH	gAlAtinaH	iphiShiNaH	philipinaH	kalasinaH	1 thiShalanIkinaH	2 thiShalanIkinaH	1 tImathiyaH	2 tImathiyaH	tItaH	philomonaH	ibriNaH	yAkUbaH	1 pitaraH	2 pitaraH	1 yohanaH	2 yohanaH	3 yohanaH	yihUdAH	prakAshitaM
Holy-Bible---Sanskrit---Kannada-Script	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ಮಥಿಃ	ಮಾರ್ಕಃ	ಲೂಕಃ	ಯೋಹನಃ	ಪ್ರೇರಿತಾಃ	ರೋಮಿಣಃ	೧ ಕರಿನ್ಥಿನಃ	೨ ಕರಿನ್ಥಿನಃ	ಗಾಲಾತಿನಃ	ಇಫಿಷಿಣಃ	ಫಿಲಿಪಿನಃ	ಕಲಸಿನಃ	೧ ಥಿಷಲನೀಕಿನಃ	೨ ಥಿಷಲನೀಕಿನಃ	೧ ತೀಮಥಿಯಃ	೨ ತೀಮಥಿಯಃ	ತೀತಃ	ಫಿಲೋಮೋನಃ	ಇಬ್ರಿಣಃ	ಯಾಕೂಬಃ	೧ ಪಿತರಃ	೨ ಪಿತರಃ	೧ ಯೋಹನಃ	೨ ಯೋಹನಃ	೩ ಯೋಹನಃ	ಯಿಹೂದಾಃ	ಪ್ರಕಾಶಿತಂ
Holy-Bible---Sanskrit---Khmer-Script	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	មថិះ	មាក៌ះ	លូកះ	យោហនះ	ប្រេរិតាះ	រោមិណះ	១ ករិន្ថិនះ	២ ករិន្ថិនះ	គាលាតិនះ	ឥផិឞិណះ	ផិលិបិនះ	កលសិនះ	១ ថិឞលនីកិនះ	២ ថិឞលនីកិនះ	១ តីមថិយះ	២ តីមថិយះ	តីតះ	ផិលោមោនះ	ឥព្រិណះ	យាកូពះ	១ បិតរះ	២ បិតរះ	១ យោហនះ	២ យោហនះ	៣ យោហនះ	យិហូទាះ	ប្រកាឝិតំ
Holy-Bible---Sanskrit---Malayalam-Script	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	മഥിഃ	മാർകഃ	ലൂകഃ	യോഹനഃ	പ്രേരിതാഃ	രോമിണഃ	1 കരിന്ഥിനഃ	2 കരിന്ഥിനഃ	ഗാലാതിനഃ	ഇഫിഷിണഃ	ഫിലിപിനഃ	കലസിനഃ	1 ഥിഷലനീകിനഃ	2 ഥിഷലനീകിനഃ	1 തീമഥിയഃ	2 തീമഥിയഃ	തീതഃ	ഫിലോമോനഃ	ഇബ്രിണഃ	യാകൂബഃ	1 പിതരഃ	2 പിതരഃ	1 യോഹനഃ	2 യോഹനഃ	3 യോഹനഃ	യിഹൂദാഃ	പ്രകാശിതം
Holy-Bible---Sanskrit---Oriya-Script	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ମଥିଃ	ମାର୍କଃ	ଲୂକଃ	ଯୋହନଃ	ପ୍ରେରିତାଃ	ରୋମିଣଃ	୧ କରିନ୍ଥିନଃ	୨ କରିନ୍ଥିନଃ	ଗାଲାତିନଃ	ଇଫିଷିଣଃ	ଫିଲିପିନଃ	କଲସିନଃ	୧ ଥିଷଲନୀକିନଃ	୨ ଥିଷଲନୀକିନଃ	୧ ତୀମଥିଯଃ	୨ ତୀମଥିଯଃ	ତୀତଃ	ଫିଲୋମୋନଃ	ଇବ୍ରିଣଃ	ଯାକୂବଃ	୧ ପିତରଃ	୨ ପିତରଃ	୧ ଯୋହନଃ	୨ ଯୋହନଃ	୩ ଯୋହନଃ	ଯିହୂଦାଃ	ପ୍ରକାଶିତଂ
Holy-Bible---Sanskrit---Punjabi-Script	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ਮਥਿਃ	ਮਾਰ੍ਕਃ	ਲੂਕਃ	ਯੋਹਨਃ	ਪ੍ਰੇਰਿਤਾਃ	ਰੋਮਿਣਃ	੧ ਕਰਿਨ੍ਥਿਨਃ	੨ ਕਰਿਨ੍ਥਿਨਃ	ਗਾਲਾਤਿਨਃ	ਇਫਿਸ਼਼ਿਣਃ	ਫਿਲਿਪਿਨਃ	ਕਲਸਿਨਃ	੧ ਥਿਸ਼਼ਲਨੀਕਿਨਃ	੨ ਥਿਸ਼਼ਲਨੀਕਿਨਃ	੧ ਤੀਮਥਿਯਃ	੨ ਤੀਮਥਿਯਃ	ਤੀਤਃ	ਫਿਲੋਮੋਨਃ	ਇਬ੍ਰਿਣਃ	ਯਾਕੂਬਃ	੧ ਪਿਤਰਃ	੨ ਪਿਤਰਃ	੧ ਯੋਹਨਃ	੨ ਯੋਹਨਃ	੩ ਯੋਹਨਃ	ਯਿਹੂਦਾਃ	ਪ੍ਰਕਾਸ਼ਿਤੰ
Holy-Bible---Sanskrit---Sinhala-Script	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	මථිඃ	මාර්කඃ	ලූකඃ	යෝහනඃ	ප්‍රේරිතාඃ	රෝමිණඃ	1 කරින්ථිනඃ	2 කරින්ථිනඃ	ගාලාතිනඃ	ඉඵිෂිණඃ	ඵිලිපිනඃ	කලසිනඃ	1 ථිෂලනීකිනඃ	2 ථිෂලනීකිනඃ	1 තීමථියඃ	2 තීමථියඃ	තීතඃ	ඵිලෝමෝනඃ	ඉබ්‍රිණඃ	යාකූබඃ	1 පිතරඃ	2 පිතරඃ	1 යෝහනඃ	2 යෝහනඃ	3 යෝහනඃ	යිහූදාඃ	ප්‍රකාශිතං
